atlas_id,created_at,provider,lat,lon,width,height
5,2012-09-30 11:37:18,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,40.0533,-105.2703,0.0659,0.0353
5,2012-09-30 11:37:18,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,40.0198,-105.2703,0.0659,0.0353
5,2012-09-30 11:37:18,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,39.9861,-105.2703,0.0659,0.0353
6,2014-11-21 08:27:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,43.6647,-79.3522,0.0018,0.0018
7,2012-07-17 01:19:14,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,54.0859,12.089,0.061,0.0453
7,2012-07-17 01:19:14,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,54.0859,12.1469,0.061,0.0453
8,2015-02-03 23:16:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.7324,-3.4571,0.0108,0.005
9,2014-11-10 13:42:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,40.7322,-73.9946,0.0173,0.0165
10,2014-12-01 04:25:37,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,19.1135,72.904,0.0253,0.0168
10,2014-12-01 04:25:37,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,19.1135,72.9293,0.0254,0.0168
11,2014-07-10 04:16:04,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,37.6924,23.346,0.087,0.0482
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.5918,-0.3597,0.0017,0.0014
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.5918,-0.358,0.0017,0.0014
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.5918,-0.3565,0.0017,0.0014
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.5904,-0.3597,0.0017,0.0014
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.5904,-0.358,0.0017,0.0014
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.5904,-0.3565,0.0017,0.0014
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.589,-0.3597,0.0017,0.0014
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.589,-0.358,0.0017,0.0014
12,2013-08-14 05:21:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.589,-0.3565,0.0017,0.0014
13,2013-12-07 04:00:22,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.3651,10.8727,0.004,0.0019
14,2013-06-21 09:33:09,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,43.0699,-76.0984,0.0062,0.0029
14,2013-06-21 09:33:09,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,43.0699,-76.0925,0.0062,0.0029
14,2013-06-21 09:33:09,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,43.067,-76.0984,0.0062,0.0028
14,2013-06-21 09:33:09,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,43.067,-76.0925,0.0062,0.0028
15,2013-03-22 13:14:28,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,55.9922,-2.5123,0.0344,0.0134
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,49.0427,34.4689,0.061,0.0507
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,49.0427,34.5268,0.061,0.0507
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.9921,34.4689,0.061,0.0507
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.9921,34.5268,0.061,0.0507
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.9413,34.4689,0.061,0.0507
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.9413,34.5268,0.061,0.0507
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.8906,34.4689,0.061,0.0508
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.8906,34.5268,0.061,0.0508
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.8398,34.4689,0.061,0.0508
16,2014-05-02 03:38:17,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,48.8398,34.5268,0.061,0.0508
17,2015-01-27 00:16:26,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,23.7396,90.4029,0.0773,0.0495
18,2012-08-14 02:25:14,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3974,8.4998,0.0505,0.0217
18,2012-08-14 02:25:14,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3974,8.5478,0.0506,0.0217
18,2012-08-14 02:25:14,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3757,8.4998,0.0505,0.0217
18,2012-08-14 02:25:14,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3757,8.5478,0.0506,0.0217
18,2012-08-14 02:25:14,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3539,8.4998,0.0505,0.0217
18,2012-08-14 02:25:14,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,47.3539,8.5478,0.0506,0.0217
19,2013-09-05 04:27:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1352,4.8068,0.0031,0.0016
19,2013-09-05 04:27:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1352,4.8099,0.0031,0.0016
19,2013-09-05 04:27:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1337,4.8068,0.0031,0.0015
19,2013-09-05 04:27:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1337,4.8099,0.0031,0.0015
19,2013-09-05 04:27:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1321,4.8068,0.0031,0.0015
19,2013-09-05 04:27:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1321,4.8099,0.0031,0.0015
19,2013-09-05 04:27:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1306,4.8068,0.0031,0.0016
19,2013-09-05 04:27:49,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,44.1306,4.8099,0.0031,0.0016
20,2014-05-04 15:49:59,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,34.8402,134.6875,0.008,0.0084
20,2014-05-04 15:49:59,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,34.8402,134.6952,0.0081,0.0084
20,2014-05-04 15:49:59,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,34.8319,134.6875,0.008,0.0083
20,2014-05-04 15:49:59,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,34.8319,134.6952,0.0081,0.0083
20,2014-05-04 15:49:59,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,34.8235,134.6875,0.008,0.0084
20,2014-05-04 15:49:59,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,34.8235,134.6952,0.0081,0.0084
21,2014-10-02 16:55:32,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,12.788,119.8663,6.3836,3.9418
21,2014-10-02 16:55:32,http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png,12.788,125.9308,6.3836,3.9418
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0879,7.6313,0.0346,0.0171
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0879,7.666,0.0347,0.0171
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0879,7.7006,0.0347,0.0171
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0716,7.6313,0.0346,0.0172
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0716,7.666,0.0347,0.0172
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0716,7.7006,0.0347,0.0172
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0553,7.6313,0.0346,0.0172
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0553,7.666,0.0347,0.0172
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0553,7.7006,0.0347,0.0172
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0389,7.6313,0.0346,0.0171
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0389,7.666,0.0347,0.0171
22,2013-05-01 15:41:08,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,45.0389,7.7006,0.0347,0.0171
23,2012-09-19 09:07:57,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,40.7492,24.5266,0.2436,0.1292
23,2012-09-19 09:07:57,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,40.7492,24.7702,0.2436,0.1292
23,2012-09-19 09:07:57,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,40.626,24.5266,0.2436,0.1294
23,2012-09-19 09:07:57,http://tile.openstreetmap.org/{Z}/{X}/{Y}.png,40.626,24.7702,0.2436,0.1294
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,53.5431,5.7952,6.7621,2.8113
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,53.5431,12.5629,6.7621,2.8113
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,53.5431,19.3304,6.7621,2.8113
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,50.7785,5.7952,6.7621,2.9917
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,50.7785,12.5629,6.7621,2.9917
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,50.7785,19.3304,6.7621,2.9917
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,47.8405,5.7952,6.7621,3.1757
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,47.8405,12.5629,6.7621,3.1757
24,2014-06-10 02:37:37,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,47.8405,19.3304,6.7621,3.1757
